areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2017-01-01/P1Y,6500,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2021-01-01/P1Y,5300,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2019-01-01/P1Y,6400,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2020-01-01/P1Y,4800,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2022-01-01/P1Y,6100,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2023-01-01/P1Y,6300,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2024-01-01/P1Y,6400,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2010-01-01/P1Y,6000,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2018-01-01/P1Y,6400,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2025-01-01/P1Y,6500,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2008-01-01/P1Y,6100,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2007-01-01/P1Y,6100,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2009-01-01/P1Y,6000,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,1993-01-01/P1Y,4800,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,1994-01-01/P1Y,4900,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,1995-01-01/P1Y,5000,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,1997-01-01/P1Y,5200,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,1998-01-01/P1Y,5400,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,1999-01-01/P1Y,5500,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,1996-01-01/P1Y,5100,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2001-01-01/P1Y,5600,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2002-01-01/P1Y,5800,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2003-01-01/P1Y,5900,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2004-01-01/P1Y,5900,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2005-01-01/P1Y,6200,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2006-01-01/P1Y,6100,Annual average daily flow,Annual average daily flow,,,,
E06000030,Swindon,County or Unitary Authority,Motor vehicle flow,2000-01-01/P1Y,5600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2016-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2011-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2012-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2013-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2014-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2015-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2017-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2025-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2019-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2020-01-01/P1Y,2900,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2021-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2022-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2023-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2024-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2018-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2010-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2009-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2007-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,1993-01-01/P1Y,2900,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,1994-01-01/P1Y,3000,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,1995-01-01/P1Y,3000,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,1996-01-01/P1Y,3100,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,1997-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,1998-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,1999-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2008-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2001-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2002-01-01/P1Y,3400,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2003-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2004-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2005-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2006-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000027,Torbay,County or Unitary Authority,Motor vehicle flow,2000-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2012-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2014-01-01/P1Y,3400,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2015-01-01/P1Y,3400,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2016-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2017-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2018-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2021-01-01/P1Y,3100,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2020-01-01/P1Y,2800,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2011-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2022-01-01/P1Y,3400,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2023-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2024-01-01/P1Y,3500,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2025-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2019-01-01/P1Y,3600,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2010-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2013-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2009-01-01/P1Y,3200,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2008-01-01/P1Y,3300,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,1993-01-01/P1Y,2600,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,1994-01-01/P1Y,2700,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,1995-01-01/P1Y,2700,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,1996-01-01/P1Y,2800,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,1998-01-01/P1Y,3000,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,1999-01-01/P1Y,2900,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,1997-01-01/P1Y,2900,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2001-01-01/P1Y,3000,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2002-01-01/P1Y,3100,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2003-01-01/P1Y,3100,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2004-01-01/P1Y,3100,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2005-01-01/P1Y,3300,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2006-01-01/P1Y,3300,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2007-01-01/P1Y,3300,Annual average daily flow,Annual average daily flow,,,,
E06000054,Wiltshire,County or Unitary Authority,Motor vehicle flow,2000-01-01/P1Y,2900,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2016-01-01/P1Y,1900,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2011-01-01/P1Y,1700,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2012-01-01/P1Y,1700,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2013-01-01/P1Y,1700,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2014-01-01/P1Y,1800,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2015-01-01/P1Y,1800,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2017-01-01/P1Y,2000,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2010-01-01/P1Y,1700,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2019-01-01/P1Y,2000,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2020-01-01/P1Y,1600,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2021-01-01/P1Y,1800,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2022-01-01/P1Y,2000,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2023-01-01/P1Y,2000,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2024-01-01/P1Y,2000,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2018-01-01/P1Y,2000,Annual average daily flow,Annual average daily flow,,,,
E10000008,Devon,County or Unitary Authority,Motor vehicle flow,2025-01-01/P1Y,2100,Annual average daily flow,Annual average daily flow,,,,
